"week","postcode","latitude","longitude","population","y","x","warning.score","sim"
56,"S40 3QP",53.233695,-1.455908,75,5919.586884,-45.4168690645656,0.0422535211267606,"end."
56,"S60 5NR",53.407017,-1.380263,41,5938.8602904,-42.4396957481627,0.0625,"end."
56,"SE109QZ",51.480143,-0.015744,139,5724.5919016,-0.561880774598747,0.111882046834345,"end."
56,"SE116TS",51.490681,-0.11314,57,5725.7637272,-4.0347697064279,0.0926070038910506,"end."
56,"SE173UW",51.483576,-0.098627,47,5724.9736512,-3.51899439299387,0.091779728651237,"end."
56,"SK151NH",53.488675,-2.064782,95,5947.94066,-63.0514250079449,0.112582781456954,"end."
56,"SL6 2HE",51.498445,-0.706341,86,5726.627084,-25.1753927369241,0.132307692307692,"end."
56,"SO224NH",51.057867,-1.324488,139,5677.6348104,-48.690070549644,0.0689655172413793,"end."
56,"SO315DS",50.872143,-1.352605,24,5656.9823016,-50.3603051068081,0.00531914893617021,"end."
56,"SP2 9HB",51.082609,-1.826095,133,5680.3861208,-67.0152605957584,0.0447761194029851,"end."
56,"SS131QS",51.583283,0.50705,119,5736.0610696,17.9627289798801,0.198347107438017,"end."
56,"ST179AS",52.793975,-2.120228,76,5870.69002,-68.5412274773192,0.0803571428571429,"end."
56,"TN8 5JJ",51.200196,0.057573,40,5693.4617952,2.09567100352481,0.0520833333333333,"end."
56,"TS170SE",54.527162,-1.308341,76,6063.4204144,-36.4292616749089,0.00641025641025641,"end."
56,"UB5 5BL",51.545609,-0.372009,21,5731.8717208,-13.2144674544162,0.108888888888889,"end."
56,"W2  4EE",51.509406,-0.19618,99,5727.8459472,-6.98677000520982,0.0909797822706065,"end."
56,"WA3 6BP",53.438766,-2.525132,1064,5942.3907792,-77.4345415633381,0.0465116279069767,"end."
56,"WV8 2JG",52.618129,-2.17763,89,5851.1359448,-71.3808262080198,0.00374531835205993,"end."
57,"AL1 1DX",51.731715,-0.301875,19,5752.566708,-10.5800036052771,0.966303270564916,"epi."
57,"AL1 1UW",51.73384,-0.312063,55,5752.803008,-10.9353776596989,0.972194637537239,"epi."
57,"AL1 5AQ",51.742644,-0.305854,28,5753.7820128,-10.7109328955245,0.975806451612903,"epi."
57,"AL2 2AF",51.715869,-0.347171,31,5750.8046328,-12.1815501438242,0.927698574338086,"epi."
57,"AL2 3HU",51.726071,-0.357137,19,5751.9390952,-12.5219462807888,0.953846153846154,"epi."
57,"AL7 4LA",51.784954,-0.192545,34,5758.4868848,-6.72209756960137,0.898470097357441,"end."
57,"B29 6NR",52.440474,-1.943319,75,5831.3807088,-64.5862551245616,0,"end."
57,"B68 9UQ",52.495629,-1.998772,163,5837.5139448,-66.1464683363559,0.0102669404517454,"end."
57,"B8  1PJ",52.494184,-1.853714,103,5837.3532608,-61.3528556128403,0.0126050420168067,"end."
57,"B9  4JQ",52.477599,-1.869964,166,5835.5090088,-61.9702452752557,0.00831600831600832,"end."
57,"B9  5NT",52.479653,-1.843749,173,5835.7374136,-61.0917707559812,0.00829875518672199,"end."
57,"BA202NU",50.932894,-2.648993,27,5663.7378128,-98.2199291073763,0,"end."
57,"BD9 4QY",53.809595,-1.775195,257,5983.626964,-52.7347361726283,0,"end."
57,"BH316HU",50.874865,-1.880222,75,5657.284988,-69.9916267162359,0.032258064516129,"end."
57,"BR5 3LW",51.394606,0.127205,32,5715.0801872,4.56744693607054,0.218472468916519,"end."
57,"BS2 9XX",51.471475,-2.578115,44,5723.62802,-92.0660997927547,0.0108108108108108,"end."
57,"CA255QG",54.525661,-3.532607,27,6063.2535032,-98.3752045585083,0.170212765957447,"end."
57,"CM1 7RJ",51.738087,0.482716,110,5753.2752744,16.910207633837,0.375634517766497,"end."
57,"CO109LN",52.071482,0.717911,109,5790.3487984,24.5381612111549,0.12962962962963,"end."
57,"CT187TW",51.118275,1.160072,20,5684.35218,42.4681288206463,0.072463768115942,"end."
57,"DA1 5NJ",51.452557,0.233965,75,5721.5243384,8.36629991651886,0.310789049919485,"end."
57,"DA7 5AR",51.462554,0.151931,74,5722.6360048,5.42900028782182,0.249690976514215,"end."
57,"DE128NG",52.759624,-1.676238,133,5866.8701888,-54.3362661664913,0.0955882352941176,"end."
57,"DN110LG",53.467867,-1.063512,27,5945.6268104,-32.5332198611279,0.12568306010929,"end."
57,"E7  8EF",51.545692,0.034714,258,5731.8809504,1.23309998887317,0.185378590078329,"end."
57,"E8  3TD",51.544155,-0.070822,44,5731.710036,-2.51599440604736,0.160823170731707,"end."
57,"EN106HS",51.727317,-0.024052,69,5752.0776504,-0.843235389188851,0.747292418772563,"end."
57,"EX135HQ",50.789479,-2.984328,21,5647.7900648,-111.737209713574,0.141176470588235,"end."
57,"GL538RF",51.883538,-2.046415,25,5769.4494256,-70.929154287265,0.08,"end."
57,"GU153QE",51.332516,-0.751251,51,5708.1757792,-27.0931647288265,0.208,"end."
57,"GU2 9TB",51.252543,-0.599061,99,5699.2827816,-21.7263191173484,0.244239631336406,"end."
57,"GU215DX",51.324345,-0.547174,92,5707.267164,-19.7446834575317,0.174657534246575,"end."
57,"HA5 4EL",51.613772,-0.372836,93,5739.4514464,-13.1791110281763,0.34025974025974,"end."
57,"HP3 9PX",51.736162,-0.459509,22,5753.0612144,-16.0994903831501,0.929778933680104,"end."
57,"HU178TS",53.819056,-0.488779,56,5984.6790272,-14.5079118655815,0.0132450331125828,"end."
57,"IP295HR",52.208084,0.590256,75,5805.5389408,19.9686247833699,0.4,"end."
57,"IP312ND",52.270877,0.822858,33,5812.5215224,27.7053538367002,0.452380952380952,"end."
57,"L35 3RZ",53.410604,-2.803246,70,5939.2591648,-86.1669585501348,0.0283018867924528,"end."
57,"L8  0UN",53.395537,-2.950311,94,5937.5837144,-90.8022785477688,0.0257879656160458,"end."
57,"LE2 3LJ",52.609605,-1.103602,55,5850.188076,-36.199273562779,0.0196078431372549,"end."
57,"MK420RP",52.119364,-0.44848,87,5795.6732768,-15.2741000704968,0.144827586206897,"end."
57,"NG105FG",52.927697,-1.298378,145,5885.5599064,-41.526407570295,0.0222929936305732,"end."
57,"NR161HE",52.537227,1.139065,14,5842.1396424,37.5741285834586,0.159574468085106,"end."
57,"NR180XN",52.573802,1.128216,88,5846.2067824,37.1103425444878,0.130841121495327,"end."
57,"NW4 3PA",51.578172,-0.229294,164,5735.4927264,-8.12594336580521,0.186607142857143,"end."
57,"PE113UR",52.720857,-0.207636,51,5862.5592984,-6.75133478014192,0,"end."
57,"PE159QH",52.535956,0.082053,60,5841.9983072,2.70693492412422,0.149253731343284,"end."
57,"PL157LY",50.567045,-4.409241,116,5623.055404,-167.567142545009,0.0357142857142857,"end."
57,"PO207HY",50.78618,-0.84014,42,5647.423216,-31.4629721627933,0.0236220472440945,"end."
57,"PO4 0DS",50.792153,-1.075966,35,5648.0874136,-40.2783178847784,0.00568181818181818,"end."
57,"RG249EG",51.279552,-1.090927,125,5702.2861824,-39.4901072148937,0.5,"end."
57,"RM7 0JP",51.565131,0.173335,49,5734.0425672,6.14857142509465,0.238938053097345,"end."
57,"SE220DP",51.448096,-0.070297,137,5721.0282752,-2.51453198146226,0.138673557278208,"end."
57,"SE233SB",51.446462,-0.054708,56,5720.8465744,-1.95713906631223,0.146643109540636,"end."
57,"SG1 5QL",51.911616,-0.183248,81,5772.5716992,-6.33827312650998,0.333333333333333,"end."
57,"SG188HD",52.086604,-0.25342,129,5792.0303648,-8.65208238730764,0.152380952380952,"end."
57,"SK3 8XB",53.388017,-2.163683,89,5936.7474904,-66.6340952209191,0.167058823529412,"end."
57,"SK9 4BZ",53.339284,-2.227354,114,5931.3283808,-68.8751802785869,0.206666666666667,"end."
57,"SK9 7JS",53.302008,-2.236414,2,5927.1832896,-69.3704965446914,0.217171717171717,"end."
57,"SN8 2QX",51.442804,-1.609184,20,5720.4398048,-57.5823689844896,0.611111111111111,"end."
57,"SP2 9HB",51.082609,-1.826095,133,5680.3861208,-67.0152605957584,0.0422535211267606,"end."
57,"SR5 3TJ",54.921549,-1.457662,111,6107.2762488,-39.0894614224819,0,"end."
57,"SS0 8HS",51.538567,0.681905,103,5731.0886504,24.234790723821,0.252525252525253,"end."
57,"SW162NW",51.435988,-0.121567,196,5719.6818656,-4.35221099297958,0.116111611161116,"end."
57,"SW185AX",51.445365,-0.199285,80,5720.724588,-7.12983274636132,0.103448275862069,"end."
57,"TA199BB",50.931879,-2.921531,101,5663.6249448,-108.332664014369,0.0357142857142857,"end."
57,"TW5 0NE",51.482796,-0.378308,177,5724.8869152,-13.4987153898275,0.108672936259143,"end."
57,"UB109LG",51.548449,-0.45843,44,5732.1875288,-16.2809904000769,0.161842105263158,"end."
57,"UB7 7UG",51.497139,-0.471427,74,5726.4818568,-16.8041595441255,0.128342245989305,"end."
57,"WA3 3AB",53.476088,-2.599421,40,5946.5409856,-79.462023755294,0.0201793721973094,"end."
57,"WF9 3EG",53.586631,-1.340765,22,5958.8333672,-40.6029251318958,0.00632911392405063,"end."
57,"YO1 9PN",53.956971,-1.073712,400,6000.0151752,-31.48618965187,0,"end."
57,"YO255FD",54.005489,-0.451866,25,6005.4103768,-13.1939575561483,0.0652173913043478,"end."
58,"AL1 5QR",51.742732,-0.308226,78,5753.7917984,-10.7939305798385,0.96522655426765,"epi."
58,"AL100SN",51.762092,-0.234889,15,5755.9446304,-8.21410376184271,0.941913439635535,"epi."
58,"B32 3TA",52.446106,-1.994851,83,5832.0069872,-66.2701103214103,0,"end."
58,"B9  5NT",52.479653,-1.843749,173,5835.7374136,-61.0917707559812,0.00402414486921529,"end."
58,"BB2 4QA",53.729588,-2.503696,108,5974.7301856,-74.8945053173641,0.0580357142857143,"end."
58,"BH166DJ",50.760719,-2.082478,33,5644.5919528,-78.1222760158854,0,"end."
58,"BL4 8RD",53.535911,-2.364048,30,5953.1933032,-71.901398518093,0.135902636916836,"end."
58,"BL9 7NL",53.599012,-2.26805,66,5960.2101344,-68.6116579138228,0.181318681318681,"end."
58,"BN5 9TZ",50.932167,-0.28041,22,5663.6569704,-10.397618432787,0,"end."
58,"BR5 3EZ",51.411206,0.105817,32,5716.9261072,3.79501752631359,0.231824417009602,"end."
58,"CB4 2SY",52.230275,0.123087,60,5808.00658,4.15709558553874,0.193877551020408,"end."
58,"CH2 3NU",53.205944,-2.863598,36,5916.5009728,-89.5345396409012,0.0740740740740741,"end."
58,"CH445TQ",53.410213,-3.048334,84,5939.2156856,-93.703620101247,0.0167224080267559,"end."
58,"CM2 6PH",51.735899,0.501078,230,5753.0319688,17.5562500044076,0.366197183098592,"end."
58,"CO1 1TT",51.890808,0.901933,83,5770.2578496,31.2444354024498,0.0930232558139535,"end."
58,"CV3 5AX",52.386729,-1.508104,50,5825.4042648,-50.3296871676539,0.0445544554455446,"end."
58,"DE128BH",52.723392,-1.609228,42,5862.8411904,-52.3139543761314,0.0666666666666667,"end."
58,"DE217SX",52.911633,-1.401997,80,5883.7735896,-44.8984457815511,0.0240549828178694,"end."
58,"DE240FB",52.892986,-1.430658,87,5881.7000432,-45.8849515839531,0.0202429149797571,"end."
58,"E12 5PT",51.549625,0.058128,170,5732.3183,2.06422268915883,0.226086956521739,"end."
58,"E4  8SG",51.604231,-0.014486,105,5738.3904872,-0.512407304412645,0.286641929499072,"end."
58,"GL2 0XE",51.88025,-2.203743,55,5769.0838,-76.4006757639878,0.0642201834862385,"end."
58,"GU1 1EN",51.24664,-0.575643,67,5698.626368,-20.8856435964657,0.260869565217391,"end."
58,"HU139DL",53.729784,-0.43121,149,5974.7519808,-12.8988151748953,0.00671140939597315,"end."
58,"HU170HY",53.845002,-0.415931,83,5987.5642224,-12.3176909083862,0.0126582278481013,"end."
58,"IG6 2BG",51.589647,0.079772,106,5736.7687464,2.82470585068879,0.276381909547739,"end."
58,"IP198QW",52.357457,1.511975,13,5822.1492184,50.5723128185107,0.185185185185185,"end."
58,"IP332PT",52.228615,0.72589,33,5807.821988,24.5190300546961,0.380434782608696,"end."
58,"LE3 9RS",52.63791,-1.156888,126,5853.335592,-37.8630187381687,0.0178571428571429,"end."
58,"LE5 5LH",52.627632,-1.102761,48,5852.1926784,-36.1206399240793,0.0181818181818182,"end."
58,"LN110EY",53.370783,-0.005255,67,5934.8310696,-0.162070008443977,0,"end."
58,"LS141JR",53.825039,-1.472206,141,5985.3443368,-43.6751272521846,0,"end."
58,"LU6 2PY",51.882566,-0.539245,53,5769.3413392,-18.6916781887457,0.339080459770115,"end."
58,"M33 3ES",53.420314,-2.308589,33,5940.3389168,-70.9041597974867,0.112099644128114,"end."
58,"M35 9TJ",53.504955,-2.136905,52,5949.750996,-65.1639183641552,0.126459143968872,"end."
58,"M9  8GL",53.525178,-2.235529,30,5951.9997936,-68.0545713430982,0.14176245210728,"end."
58,"MK417YQ",52.164315,-0.452868,83,5800.671828,-15.371459690213,0.271523178807947,"end."
58,"N1  4DP",51.545624,-0.080336,33,5731.8733888,-2.85368449653197,0.18705035971223,"end."
58,"N21 1QS",51.636846,-0.112672,83,5742.0172752,-3.97613672444039,0.395944503735326,"end."
58,"NE331LR",55.006384,-1.430801,48,6116.7099008,-38.0525024671801,0.0319634703196347,"end."
58,"NE462LP",54.963706,-2.116606,14,6111.9641072,-56.5273271576207,0.0208333333333333,"end."
58,"NR148AT",52.558374,1.239309,49,5844.4911888,40.8135966966201,0.121212121212121,"end."
58,"OL4 2UZ",53.547883,-2.077369,39,5954.5245896,-63.1179054082395,0.167865707434053,"end."
58,"OX294NR",51.786865,-1.373867,118,5758.699388,-47.9575072445431,0.173228346456693,"end."
58,"PE296XJ",52.335242,-0.196481,70,5819.6789104,-6.58305232181478,0.217391304347826,"end."
58,"PO1 1ED",50.801699,-1.086819,143,5649.1489288,-40.658341570921,0.00512820512820513,"end."
58,"PR3 5JJ",53.80858,-2.72701,137,5983.514096,-81.0169458022521,0.318918918918919,"end."
58,"RG198XQ",51.382007,-1.31437,83,5713.6791784,-47.2361339436076,0.5,"end."
58,"RG209DZ",51.360192,-1.331399,6,5711.2533504,-47.9219812520476,0.558333333333333,"end."
58,"RG270DR",51.319252,-1.026056,84,5706.7008224,-37.0383440251679,0.444444444444444,"end."
58,"RH5 6AP",51.252504,-0.328951,74,5699.2784448,-11.9301939592717,0.198275862068966,"end."
58,"RH5 6AZ",51.255451,-0.349561,11,5699.6061512,-12.6750478837143,0.202586206896552,"end."
58,"RM3 9NX",51.608709,0.229965,71,5738.8884408,8.13183350166265,0.370940170940171,"end."
58,"SE187JQ",51.485768,0.071398,31,5725.2174016,2.54707002123815,0.223230490018149,"end."
58,"SE280GZ",51.500812,0.086618,24,5726.8902944,3.08671524485231,0.221917808219178,"end."
58,"SE5 7DB",51.475388,-0.090011,81,5724.0631456,-3.21345275813392,0.149812734082397,"end."
58,"SK7 6NL",53.371522,-2.088786,9,5934.9132464,-64.416483629281,0.194842406876791,"end."
58,"SL1 3JD",51.521703,-0.601686,99,5729.2133736,-21.4096561319566,0.170825335892514,"end."
58,"SO181JH",50.925626,-1.368164,27,5662.9296112,-50.7542691737292,0.00574712643678161,"end."
58,"SW3 1SA",51.497611,-0.162678,6,5726.5343432,-5.79851159398792,0.151748251748252,"end."
58,"TA6 6QS",51.092232,-3.008,41,5681.4561984,-110.316173450695,0,"end."
58,"TN343QB",50.872965,0.599208,95,5657.073708,22.3085163122091,0,"end."
58,"TN8 7JH",51.143629,0.093029,33,5687.1715448,3.39963704963815,0.108695652173913,"end."
58,"TR183NT",50.126429,-5.541829,39,5574.0589048,-216.7642587649,0,"end."
58,"TW1 3HQ",51.451582,-0.325746,18,5721.4159184,-11.6490834562176,0.111895161290323,"end."
58,"WN8 6BS",53.545172,-2.763626,150,5954.2231264,-83.9882165063367,0.0131578947368421,"end."
58,"YO233TU",53.918699,-1.136308,87,5995.7593288,-33.4345081561758,0.00961538461538462,"end."
59,"AL7 1HN",51.792842,-0.172886,123,5759.3640304,-6.03228646784778,0.832191780821918,"end."
59,"BB7 9AF",53.827844,-2.399194,61,5985.6562528,-71.1581420554741,0.0955414012738854,"end."
59,"BD194JY",53.734055,-1.685237,51,5975.226916,-50.3919840310065,0,"end."
59,"BH8 8BE",50.731197,-1.853227,44,5641.3091064,-69.6605188606544,0,"end."
59,"BN140AW",50.846862,-0.391807,40,5654.1710544,-14.6128708189975,0.0148148148148148,"end."
59,"BN271UY",50.879129,0.25766,35,5657.7591448,9.58866110174989,0.025974025974026,"end."
59,"BS163DS",51.474493,-2.541265,120,5723.9636216,-90.7306445485603,0,"end."
59,"BS247FG",51.351606,-2.902515,100,5710.2985872,-104.53562709699,0,"end."
59,"CB1 2NU",52.200277,0.140023,170,5804.6708024,4.7398390721057,0.184782608695652,"end."
59,"CB224RS",52.089962,0.156359,39,5792.4037744,5.33695308149467,0.285714285714286,"end."
59,"CH445TQ",53.410213,-3.048334,84,5939.2156856,-93.703620101247,0.0160771704180064,"end."
59,"CM5 0PD",51.775662,0.273779,52,5757.4536144,9.56461524995351,0.469194312796209,"end."
59,"DA1 5LT",51.458687,0.221395,46,5722.2059944,7.91335880778333,0.338129496402878,"end."
59,"DA159BZ",51.438865,0.103967,48,5720.001788,3.7213537116703,0.253986332574032,"end."
59,"DE3 0ES",52.910962,-1.547112,77,5883.6989744,-49.5483725511809,0.033175355450237,"end."
59,"DE561EE",53.02415,-1.469639,84,5896.28548,-46.6389439905787,0.0536585365853659,"end."
59,"DN226BE",53.318163,-0.935665,121,5928.9797256,-28.9840358891669,0.0776699029126214,"end."
59,"DN320PD",53.560736,-0.081186,134,5955.9538432,-2.46402371780736,0.00943396226415094,"end."
59,"DN5 7SW",53.498602,-1.224576,15,5949.0445424,-37.3629766139136,0.0818181818181818,"end."
59,"E13 0AB",51.529855,0.024277,81,5730.119876,0.863339090005403,0.201233616037008,"end."
59,"E17 5RZ",51.596589,-0.032865,123,5737.5406968,-1.16315993518237,0.274978650725875,"end."
59,"E1W 1NG",51.503799,-0.065019,79,5727.2224488,-2.31651984892745,0.165957446808511,"end."
59,"E4  7SG",51.626189,-0.017166,113,5740.8322168,-0.606245451661166,0.340270551508845,"end."
59,"EX187JE",50.899703,-3.837092,29,5660.0469736,-142.595128873011,0,"end."
59,"FY4 3EX",53.795395,-3.037784,26,5982.047924,-90.3534706565003,0.337142857142857,"end."
59,"GL544NH",51.795388,-1.904673,77,5759.6471456,-66.4449057706089,0.514851485148515,"end."
59,"HA1 3TY",51.563877,-0.320687,51,5733.9031224,-11.3764932316811,0.198515769944341,"end."
59,"HP6 5PN",51.690174,-0.612155,48,5747.9473488,-21.5194248657552,0.655172413793103,"end."
59,"IG2 6AH",51.570844,0.07926,154,5734.6778528,2.81037220738207,0.257674418604651,"end."
59,"KT6 6BP",51.39085,-0.305283,139,5714.66252,-10.9644657298315,0.124457308248915,"end."
59,"LE673PX",52.719149,-1.37436,153,5862.3693688,-44.6936803262374,0.0666666666666667,"end."
59,"LS122NP",53.800362,-1.585597,64,5982.6002544,-47.1403634108022,0,"end."
59,"LU1 4JW",51.855275,-0.433533,40,5766.30658,-15.0576238588561,0.495967741935484,"end."
59,"M21 7QX",53.420112,-2.26119,35,5940.3164544,-69.4495644373134,0.106422018348624,"end."
59,"M27 6BQ",53.517467,-2.333274,18,5951.1423304,-71.0766515069261,0.104982206405694,"end."
59,"M4  7EP",53.47998,-2.218794,181,5946.973776,-67.8042773993847,0.072790294627383,"end."
59,"ME5 7NE",51.348648,0.534862,68,5709.9696576,19.267362810918,0.314814814814815,"end."
59,"MK452QG",52.028264,-0.494227,31,5785.5429568,-16.9472643387422,0.1,"end."
59,"N18 1AE",51.609146,-0.089673,72,5738.9370352,-3.17084315365403,0.293636363636364,"end."
59,"N22 5QF",51.604348,-0.097124,49,5738.4034976,-3.43549825033439,0.27763272410792,"end."
59,"NG150BG",53.068129,-1.225895,120,5901.1759448,-38.7648591560756,0.0261780104712042,"end."
59,"NG174JU",53.131498,-1.248955,37,5908.2225776,-39.2901053923023,0.0290697674418605,"end."
59,"NG347EP",52.994564,-0.398967,42,5892.9955168,-12.6916019619752,0,"end."
59,"OL6 7TH",53.485493,-2.104035,93,5947.5868216,-64.2673777484594,0.10727969348659,"end."
59,"OX164SD",52.063616,-1.322015,66,5789.4740992,-45.2129961745764,0.645161290322581,"end."
59,"OX281HN",51.796415,-1.481271,79,5759.761348,-51.6705590236221,0.232142857142857,"end."
59,"PE192EB",52.220697,-0.262116,112,5806.9415064,-8.85903806748833,0.390243902439024,"end."
59,"PL6 7EX",50.441219,-4.110283,50,5609.0635528,-157.511050690504,0,"end."
59,"PR3 6AL",53.922914,-2.891474,93,5996.2280368,-85.0465907615066,0.279569892473118,"end."
59,"RG215NW",51.273847,-1.091556,182,5701.6517864,-39.5286988259959,0.443661971830986,"end."
59,"RG291QN",51.240534,-0.954044,46,5697.9473808,-34.6296939750026,0.397163120567376,"end."
59,"RM7 8AJ",51.582664,0.162262,90,5735.9922368,5.74854167523714,0.320048309178744,"end."
59,"S61 1QE",53.435093,-1.388088,19,5941.9823416,-42.5796404211714,0.0725806451612903,"end."
59,"SE193ED",51.415391,-0.096252,81,5717.3914792,-3.45095402444591,0.13595166163142,"end."
59,"SE231BS",51.442197,-0.049119,52,5720.3723064,-1.75772966567712,0.167525773195876,"end."
59,"SE254EB",51.404476,-0.074376,68,5716.1777312,-2.66869170188516,0.140449438202247,"end."
59,"SE3 8UA",51.478772,0.023469,16,5724.4394464,0.837656833832632,0.197044334975369,"end."
59,"SN6 6AJ",51.637401,-1.856323,87,5742.0789912,-65.506055053405,0.368421052631579,"end."
59,"SO199BG",50.896047,-1.364313,92,5659.6404264,-50.7136295477232,0.00552486187845304,"end."
59,"SO452GE",50.825719,-1.381553,24,5651.8199528,-51.600473167448,0.00699300699300699,"end."
59,"SR3 1RH",54.884209,-1.420162,102,6103.1240408,-38.2221224488729,0,"end."
59,"SS2 5BE",51.541938,0.716387,39,5731.4635056,25.4541259780461,0.30939226519337,"end."
59,"SW130JD",51.466401,-0.233783,22,5723.0637912,-8.35155598207873,0.123407643312102,"end."
59,"SW178DA",51.433234,-0.161089,106,5719.3756208,-5.76826382192505,0.120213713268032,"end."
59,"SW1X8BN",51.498243,-0.151497,39,5726.6046216,-5.39973114416407,0.154421768707483,"end."
59,"TS116AW",54.595575,-1.027737,54,6071.02794,-28.4332000881163,0,"end."
59,"TW136NX",51.431112,-0.386426,99,5719.1396544,-13.839201764981,0.1251629726206,"end."
59,"TW182AF",51.431487,-0.508476,40,5719.1813544,-18.2097335582549,0.142034548944338,"end."
59,"UB6 8DF",51.53474,-0.31979,38,5730.663088,-11.3683998569481,0.159860990443093,"end."
59,"W3  8DB",51.502066,-0.272474,137,5727.0297392,-9.70900172898697,0.13953488372093,"end."
59,"WA104DG",53.453521,-2.762673,65,5944.0315352,-84.6135654832961,0.0149625935162095,"end."
59,"WA4 1XF",53.384375,-2.557087,125,5936.3425,-78.7736507325582,0.102449888641425,"end."
59,"WF1 2RE",53.689493,-1.507371,20,5970.2716216,-45.2472651213455,0.00321543408360129,"end."
59,"WV125DN",52.618388,-2.044963,75,5851.1647456,-67.0307567399044,0,"end."
60,"AL3 5AP",51.7669,-0.324366,97,5756.47928,-11.3391495664684,0.872628726287263,"end."
60,"B20 3AH",52.511322,-1.89982,148,5839.2590064,-62.7953027556658,0.00956022944550669,"end."
60,"B29 4LY",52.429181,-1.963997,22,5830.1249272,-65.3303643239742,0,"end."
60,"B8  3HP",52.489242,-1.841698,164,5836.8037104,-60.9785086525603,0.00399201596806387,"end."
60,"BA4 4DW",51.183506,-2.537948,52,5691.6058672,-92.4894653049083,0,"end."
60,"BD2 1PB",53.827671,-1.744668,74,5985.6370152,-51.7462151272006,0.00797872340425532,"end."
60,"CH628BG",53.319673,-2.9744,84,5929.1476376,-92.1262100706583,0.0452674897119342,"end."
60,"CM7 3NS",51.872449,0.580565,75,5768.2163288,20.1389370896102,0.155555555555556,"end."
60,"CV2 5ER",52.415556,-1.455663,64,5828.6098272,-48.4720050125859,0.0599078341013825,"end."
60,"CV8 3EY",52.365639,-1.434016,77,5823.0590568,-47.934681038385,0.0698924731182796,"end."
60,"CW6 9JT",53.122406,-2.607547,19,5907.2115472,-82.0903183586709,0.058252427184466,"end."
60,"DA118AL",51.42897,0.338957,87,5718.901464,12.1410259232129,0.303102625298329,"end."
60,"DA144AF",51.426689,0.105953,62,5718.6478168,3.79572194248922,0.205314009661836,"end."
60,"DA7 4HW",51.457947,0.147209,60,5722.1237064,5.26199330480536,0.236509758897819,"end."
60,"DA8 2HL",51.471565,0.185028,69,5723.638028,6.60742327364971,0.256348246674728,"end."
60,"DE240TL",52.888673,-1.410908,75,5881.2204376,-45.267174837857,0.0127118644067797,"end."
60,"DE551RT",53.079535,-1.38787,31,5902.444292,-43.8459957029621,0.0526315789473684,"end."
60,"DN121DZ",53.482963,-1.186931,105,5947.3054856,-36.2623571486121,0.0772946859903382,"end."
60,"EN106PZ",51.736478,-0.02232,108,5753.0963536,-0.781991994866382,0.681102362204724,"end."
60,"EN2 7HJ",51.652039,-0.111882,109,5743.7067368,-3.94392600528525,0.402654867256637,"end."
60,"EN8 7QY",51.690445,-0.032401,86,5747.977484,-1.13898797101346,0.518301610541728,"end."
60,"EX7 0PD",50.601947,-3.451234,66,5626.9365064,-130.855152368649,0.0625,"end."
60,"GL6 0AB",51.696398,-2.21793,11,5748.6394576,-77.9329311170367,0.538461538461538,"end."
60,"GL7 7BB",51.739462,-1.967701,109,5753.4281744,-68.9243810048,0.75609756097561,"end."
60,"HA0 4SS",51.546932,-0.300442,78,5732.0188384,-10.6712592632173,0.140939597315436,"end."
60,"HA3 8UA",51.589446,-0.302797,108,5736.7463952,-10.7221183531684,0.204393505253104,"end."
60,"HD9 6BX",53.600567,-1.791885,72,5960.3830504,-54.1998009080932,0.0979591836734694,"end."
60,"HU178XH",53.825986,-0.435473,142,5985.4496432,-12.9178703945925,0.0120481927710843,"end."
60,"KT146EN",51.33565,-0.510798,74,5708.52428,-18.4173827400737,0.101587301587302,"end."
60,"L18 3HN",53.384995,-2.884599,38,5936.411444,-88.8583711134402,0.0350877192982456,"end."
60,"L7  2QN",53.411309,-2.949625,92,5939.3375608,-90.6610267226288,0.0218579234972678,"end."
60,"LA1 1DZ",54.052989,-2.792555,86,6010.6923768,-81.1953304575688,0,"end."
60,"LN7 6NN",53.486171,-0.32746,10,5947.6622152,-10.0016342347936,0.0166666666666667,"end."
60,"M9  7AQ",53.526161,-2.193676,45,5952.1091032,-66.7748977012451,0.135036496350365,"end."
60,"N4  1EU",51.577772,-0.099129,27,5735.4482464,-3.51313073267747,0.18937125748503,"end."
60,"NE639FR",55.184912,-1.558908,22,6136.5622144,-40.7329698998732,0,"end."
60,"NG229HZ",53.205679,-0.990109,16,5916.4715048,-30.9578687812144,0.0344827586206897,"end."
60,"NG243GQ",53.049562,-0.782742,51,5899.1112944,-24.7890565947365,0.0144927536231884,"end."
60,"NG8 6FH",52.977392,-1.212565,95,5891.0859904,-38.6267088648427,0.0104166666666667,"end."
60,"NN3 9TX",52.250111,-0.82686,121,5810.2123432,-27.8840723505647,0.0487804878048781,"end."
60,"NR192EG",52.685499,0.933472,104,5858.6274888,30.4368756754243,0.133333333333333,"end."
60,"NR323QL",52.482769,1.716266,128,5836.0839128,56.8539619339776,0.0408163265306122,"end."
60,"OL146PP",53.703187,-2.105981,2,5971.7943944,-63.1413184789553,0.0637254901960784,"end."
60,"PE7 1JE",52.554964,-0.134144,25,5844.1119968,-4.41887710411364,0.111111111111111,"end."
60,"PO139UL",50.811012,-1.163169,48,5650.1845344,-43.4872117879764,0.00480769230769231,"end."
60,"PO409TP",50.677282,-1.511731,57,5635.3137584,-57.0301899333571,0,"end."
